word,n_ratings,n,prop_known,rating,rating_sd
sundown,9,9,1,5,2
sunflower,10,10,1,3.6,2.4129281427805145
sunk,10,10,1,5.3,1.1595018087284057
sunlight,11,11,1,5.545454545454546,1.694912172570388
sunny,10,10,1,5.3,1.4181364924121764
sunrise,11,11,1,4.818181818181818,2.227921983292136
sunroof,10,10,1,4.1,1.728840330651992
sunset,9,9,1,5.222222222222222,2.5873624493766707
sunshine,10,10,1,4.7,2.057506581601462
sunspot,10,10,1,5.5,2.0138409955990952
sup,10,11,0.9090909090909091,4,2.581988897471611
super,10,10,1,4.3,1.888562063228706
superb,9,9,1,4.111111111111111,1.3642254619787417
superficial,10,10,1,3.6,2.2211108331943574
superhuman,11,11,1,3.6363636363636362,1.747725795010606
superior,9,9,1,4.333333333333333,1.6583123951777
superiority,10,10,1,4.5,1.5811388300841898
superlative,9,10,0.9,3,1.3228756555322954
supermarket,9,9,1,3.6666666666666665,1.9364916731037085
supersede,9,10,0.9,2.888888888888889,2.0275875100994063
superstar,10,10,1,4.1,2.378141197564929
superstitious,11,11,1,3.4545454545454546,2.2074254852038093
supper,8,8,1,3.125,1.6420805617960927
supplement,10,10,1,2.6,1.6465452046971292
supply,10,10,1,3.2,2.043961295567452
support,10,10,1,3.6,1.8973665961010275
supportable,10,10,1,4.3,2.1628170930011112
supporter,9,9,1,4.444444444444445,2.1278575558006176
supportive,10,10,1,3.3,1.888562063228706
suppose,10,10,1,3.2,1.398411797560202
supposed,10,10,1,1.9,0.8755950357709131
supposition,10,12,0.8333333333333334,2.5,1.6499158227686108
suppress,9,9,1,4,1.5811388300841898
suppression,11,11,1,3.5454545454545454,1.7529196424044293
supremacy,11,11,1,3.3636363636363638,1.6292775867068985
supreme,10,10,1,4.3,1.888562063228706
sure,10,10,1,3.2,2.5298221281347035
surely,10,10,1,2.7,1.4944341180973264
surf,10,11,0.9090909090909091,4.6,2.0110804171997807
surface,10,10,1,3.1,1.8529256146249728
surge,11,11,1,5.545454545454546,1.694912172570388
surgeon,10,10,1,2.2,1.8135294011647258
surgery,9,9,1,4,2.3979157616563596
surgical,10,10,1,3.2,1.5491933384829668
surly,9,11,0.8181818181818181,5.333333333333333,1.8708286933869707
surmise,10,11,0.9090909090909091,2.2,1.1352924243950935
surmount,10,11,0.9090909090909091,4,2.160246899469287
surname,10,10,1,3.9,1.5951314818673865
surpass,9,9,1,4.444444444444445,1.9436506316151
surpassing,10,10,1,3.5,1.0801234497346435
surplus,10,10,1,3,1.632993161855452
surprise,10,10,1,5.1,2.330951164939612
surprising,8,8,1,4.375,2.615202805574687
surreal,10,10,1,4,1.632993161855452
surrealistic,10,10,1,2.8,2.043961295567452
surrender,10,10,1,4,0.9428090415820634
surround,10,10,1,4.5,1.5811388300841898
surrounding,10,10,1,3.6,1.429840705968481
surveillance,10,10,1,3.8,1.8737959096740262
survey,10,10,1,2.9,2.0789954839350235
survivable,10,10,1,3.6,2.2211108331943574
survival,9,9,1,3.4444444444444446,1.9436506316151
survive,9,9,1,2.5555555555555554,1.3333333333333333
survivor,10,10,1,4.3,2.057506581601462
susceptibility,10,10,1,2.5,1.8408935028645435
susceptible,9,9,1,1.8888888888888888,0.927960727138337
sushi,10,10,1,4.3,2.057506581601462
suspect,10,10,1,2.9,2.1317702607092643
suspend,10,10,1,4,1.3333333333333333
suspender,10,10,1,2.8,1.6865480854231356
suspense,10,10,1,3.9,1.449137674618944
suspicion,10,10,1,4,1.8856180831641267
suspicious,10,10,1,4,1.9436506316151
sustain,10,10,1,2.5,1.0801234497346435
sustainability,10,10,1,3.3,1.8287822299126937
suture,9,9,1,3.3333333333333335,2.0615528128088303
swab,10,10,1,5.6,0.8432740427115678
swaddle,10,10,1,4.2,1.398411797560202
swag,11,11,1,4.818181818181818,1.834021909257456
swagger,10,10,1,5.6,1.776388345929897
swallow,11,11,1,5,1.9493588689617927
swamp,10,10,1,4.2,1.6865480854231356
swan,10,10,1,2.9,2.0248456731316584
swank,9,10,0.9,4,2.29128784747792
swap,10,10,1,3,1.4142135623730951
swarm,10,10,1,4.9,1.9692073983655907
swash,9,10,0.9,6.333333333333333,0.8660254037844386
swastika,10,10,1,4,2.5385910352879693
swat,10,10,1,5.4,1.837873166945363
swatch,11,12,0.9166666666666666,4.2727272727272725,1.9021518914592015
sway,9,9,1,5.777777777777778,1.6414763002993509
swayed,10,10,1,5.3,1.1595018087284057
swear,10,10,1,4.3,0.9486832980505138
sweat,10,10,1,4.4,1.6465452046971292
sweater,10,10,1,4,2.160246899469287
sweatshirt,10,11,0.9090909090909091,4.7,1.946506842754191
sweatshop,11,11,1,4.818181818181818,2.227921983292136
sweaty,10,10,1,4.8,2.250925735484551
sweep,10,10,1,6.2,1.8737959096740262
sweeper,10,10,1,4.9,1.66332999331662
sweet,10,10,1,5.3,1.5670212364724212
sweeten,10,10,1,4.7,1.5670212364724212
sweetheart,10,10,1,4.1,2.183269719175042
sweetie,9,9,1,5.333333333333333,1.6583123951777
swell,9,9,1,4.444444444444445,1.5898986690282426
swelter,10,10,1,4,2.1081851067789197
swept,10,10,1,5.1,1.9692073983655907
swerve,9,9,1,5.888888888888889,1.1666666666666667
swift,10,10,1,5.3,1.636391694484477
swig,10,10,1,4.4,1.7126976771553504
swim,12,12,1,5.083333333333333,1.8319554050414562
swimming,10,10,1,4.9,1.449137674618944
swimmingly,10,10,1,4.7,1.4944341180973264
swimsuit,10,10,1,4.2,1.9321835661585918
swindle,10,10,1,4.2,1.4757295747452437
swine,10,11,0.9090909090909091,3.7,1.888562063228706
swing,10,10,1,3.8,1.4757295747452437
swinger,10,10,1,4.4,2.3664319132398464
swinging,9,9,1,5,2.179449471770337
swipe,9,9,1,5.555555555555555,1.4240006242195884
swirl,10,10,1,5.9,0.9944289260117533
swish,10,10,1,6.9,0.31622776601683794
switch,10,10,1,4,1.8856180831641267
switchblade,10,11,0.9090909090909091,5.6,1.505545305418162
switchboard,10,10,1,3.4,1.776388345929897
swivel,9,9,1,4.888888888888889,1.1666666666666667
swollen,10,10,1,5.6,1.2649110640673518
swoon,10,10,1,5,1.632993161855452
swoop,10,10,1,5.9,1.66332999331662
swoosh,11,11,1,7,0
sword,10,10,1,2.8,1.0327955589886444
swordfish,10,10,1,4.5,2.068278940998476
swore,10,10,1,4.7,1.1595018087284057
sworn,10,10,1,3,1.247219128924647
sycamore,9,9,1,2.6666666666666665,1.3228756555322954
syllabic,9,10,0.9,4.555555555555555,0.7264831572567789
syllable,10,10,1,3.3,2.359378449224852
syllabus,10,10,1,2.1,1.3703203194062976
symbiotic,9,9,1,2.6666666666666665,1.8708286933869707
symbol,9,9,1,3,2.179449471770337
symbolic,10,10,1,3.8,2.043961295567452
symbolism,10,10,1,3.6,2.1705094128132942
symbolize,10,10,1,2.6,1.2649110640673518
symmetrical,11,11,1,3.3636363636363638,2.157439559882375
sympathetic,9,9,1,2.6666666666666665,1.224744871391589
sympathize,10,10,1,3.2,1.2292725943057183
sympathy,10,10,1,4.4,1.776388345929897
symphonic,9,10,0.9,3.7777777777777777,1.922093765778466
symphony,10,10,1,5,1.8856180831641267
symptom,10,10,1,3.4,2.0110804171997807
synagogue,10,10,1,2.9,1.449137674618944
sync,10,10,1,3.9,1.8529256146249728
synchronize,10,10,1,3.5,2.4608038433722332
syndicate,9,9,1,3.111111111111111,1.7638342073763937
syndrome,10,10,1,2.2,1.4757295747452437
synergy,10,10,1,3.5,2.223610677354389
synonym,10,10,1,3.6,1.6465452046971292
synopsis,10,10,1,2.8,1.6865480854231356
synthesis,10,10,1,2.5,1.8408935028645435
synthesize,10,10,1,4,2.160246899469287
synthetic,10,10,1,3.7,1.888562063228706
syphilis,9,9,1,2.6666666666666665,1.7320508075688772
syringe,10,10,1,3.4,1.8973665961010275
syrup,10,10,1,4.4,1.837873166945363
system,10,10,1,2.3,1.5670212364724212
systematic,10,10,1,3.6,1.429840705968481
systemic,10,10,1,2.9,1.728840330651992
tab,10,10,1,4,2.0548046676563256
Tabasco,8,8,1,2.25,1.5811388300841898
table,10,10,1,4.2,1.6865480854231356
tablecloth,10,10,1,3.8,2.6997942308422114
tablespoon,11,11,1,2.6363636363636362,1.9632996344280855
tablet,11,11,1,4.454545454545454,2.2522715805886446
tabloid,10,11,0.9090909090909091,2.8,1.398411797560202
taboo,11,11,1,4.636363636363637,1.9632996344280855
tack,9,9,1,4.333333333333333,2.0615528128088303
tackle,10,10,1,5.8,1.398411797560202
tacky,10,10,1,5.5,1.0801234497346435
taco,10,10,1,2.7,1.888562063228706
tact,9,9,1,3.111111111111111,1.90029237516523
tactful,9,9,1,3.2222222222222223,1.986062547968831
tactic,10,10,1,2.7,1.1595018087284057
tactical,10,10,1,3.8,0.9189365834726815
tactics,10,10,1,3.8,1.7511900715418263
tactile,10,10,1,3.1,1.3703203194062976
tactless,10,10,1,2.9,1.449137674618944
tadpole,10,10,1,3.2,2.440400695696417
taffy,10,11,0.9090909090909091,4.4,1.8973665961010275
tag,10,10,1,4.1,2.0789954839350235
tail,9,9,1,3.111111111111111,2.260776661041756
tailgate,7,7,1,3.2857142857142856,2.3603873774083293
tailor,10,10,1,2.5,0.97182531580755
taint,10,10,1,4.3,1.5670212364724212
take,10,10,1,2.5,1.7795130420052185
taken,9,9,1,3.4444444444444446,2.351122663277647
takeover,10,10,1,3.6,1.8973665961010275
taking,10,10,1,3.2,2.2997584414213788
tale,10,10,1,3.3,1.70293863659264
talent,10,10,1,2.9,2.282785822435191
talented,10,10,1,2.8,1.3165611772087666
tales,10,10,1,2.9,1.7919573407620817
talk,10,10,1,4.5,1.509230856356236
talkative,10,10,1,3.7,1.766981104093143
tall,10,10,1,4.2,1.9888578520235065
tally,10,10,1,4.2,1.8737959096740262
talon,11,12,0.9166666666666666,3.5454545454545454,1.7529196424044293
tamale,10,10,1,2.9,1.5238839267549948
tambourine,11,12,0.9166666666666666,3.272727272727273,1.8488325554743508
tame,10,10,1,2.9,1.728840330651992
tamp,9,10,0.9,3.5555555555555554,2.455153310442706
tamper,10,10,1,2.4,1.429840705968481
tampon,10,10,1,3.5,1.8408935028645435
tan,10,11,0.9090909090909091,4.9,1.3703203194062976
tang,11,12,0.9166666666666666,5.090909090909091,1.6403990645294488
tangent,10,10,1,2.7,1.1595018087284057
tangerine,10,10,1,3.8,2.2997584414213788
tangible,9,9,1,3.111111111111111,2.260776661041756
tangle,10,10,1,4.7,2.263232692902394
tango,10,11,0.9090909090909091,4.1,1.8529256146249728
tangy,10,11,0.9090909090909091,5.6,1.1737877907772674
tank,10,10,1,4.4,1.837873166945363
tanker,10,10,1,3.7,2.057506581601462
tantalize,9,9,1,3.5555555555555554,1.509230856356236
tantalizing,10,11,0.9090909090909091,4.4,1.6465452046971292
tantrum,11,11,1,4.545454545454546,2.2522715805886446
tap,10,10,1,5.1,2.1317702607092643
tape,9,9,1,5.888888888888889,1.2692955176439846
taper,10,10,1,4.9,1.3703203194062976
tapestry,9,9,1,3.5555555555555554,2.185812841434
tapeworm,10,10,1,4,2.0548046676563256
tapioca,10,11,0.9090909090909091,3.9,2.5582111805799856
tapping,10,10,1,5.4,1.8973665961010275
taps,10,10,1,6,0.9428090415820634
tar,8,8,1,3.875,2.100170061141308
tarantula,9,9,1,4.222222222222222,1.7873008824606014
tardy,10,10,1,3.7,1.5670212364724212
target,9,9,1,4.333333333333333,2.345207879911715
Tarmac,9,9,1,1.4444444444444444,0.7264831572567789
tarnish,10,10,1,4.2,1.4757295747452437
tarp,10,10,1,3.9,1.7919573407620817
tart,9,9,1,4.888888888888889,1.90029237516523
Tartarus,9,11,0.8181818181818181,3.888888888888889,2.8037673068767868
task,10,10,1,2.9,1.9692073983655907
tassel,10,10,1,4.3,2.2135943621178655
taste,9,9,1,3.7777777777777777,1.481365736219265
tasteful,10,10,1,4.1,0.8755950357709131
tasteless,8,8,1,4,2.2677868380553634
tasty,10,10,1,3.9,1.911950719959998
tattle,10,10,1,3.8,1.5491933384829668
tattler,10,10,1,3.6,1.8973665961010275
tattoo,10,10,1,3.9,1.9692073983655907
taught,10,10,1,2.8,2.2010098692292237
taunt,10,10,1,4.5,2.0138409955990952
tavern,9,9,1,4,2
tax,10,10,1,3.5,1.8408935028645435
taxable,10,10,1,2.8,1.8737959096740262
taxation,10,10,1,4.7,1.0593499054713802
taxi,9,9,1,4.333333333333333,1.9364916731037085
taxing,10,10,1,4.1,1.66332999331662
tea,10,10,1,5.1,1.911950719959998
teach,10,10,1,3.4,2.065591117977289
teachable,10,10,1,3.3,2.1628170930011112
teacher,10,10,1,3.9,2.2335820757001272
teaching,10,10,1,3,1.5634719199411433
teacup,10,10,1,2.6,1.8973665961010275
teal,11,11,1,2.090909090909091,1.3751033019046572
team,10,10,1,2.7,1.5670212364724212
teamwork,10,10,1,4.2,1.8737959096740262
teapot,10,10,1,4.3,2.3118054512532935
tear,9,9,1,4,1.8708286933869707
teardrop,10,10,1,5,2.449489742783178
tearful,10,11,0.9090909090909091,4.2,1.8737959096740262
tearing,10,10,1,4.7,2.0027758514399734
tease,11,11,1,3.6363636363636362,2.157439559882375
teaser,9,9,1,4.333333333333333,1.5
teaspoon,10,10,1,4.2,2.0976176963403033
tech,9,9,1,3.4444444444444446,1.3333333333333333
technical,10,10,1,3.7,1.888562063228706
technician,10,10,1,3.4,1.9550504398153574
technique,10,10,1,2.3,1.4181364924121764
technology,10,10,1,4.3,1.8287822299126937
teddy,9,9,1,3.2222222222222223,1.481365736219265
tedious,10,10,1,3.9,1.5238839267549948
tee,8,8,1,4,2
tee-hee,11,11,1,6,1.5491933384829668
teem,10,11,0.9090909090909091,3.6,2.0110804171997807
teen,10,10,1,3.1,1.8529256146249728
teenage,9,9,1,5.222222222222222,1.986062547968831
teens,10,10,1,4.6,2.270584848790187
teepee,9,9,1,4.444444444444445,2.2973414586817036
teeter,10,10,1,4.8,1.8135294011647258
teeth,10,10,1,4.6,2.1705094128132942
teething,10,10,1,4.5,1.509230856356236
Teflon,9,9,1,2.3333333333333335,1.7320508075688772
telecast,10,10,1,4.1,0.8755950357709131
telegram,11,11,1,3.909090909090909,2.3001976199685736
telegraph,10,10,1,3.3,1.888562063228706
telemarketing,9,9,1,4.888888888888889,1.4529663145135578
telephone,9,9,1,3.2222222222222223,2.223610677354389
TelePrompTer,10,10,1,3.3,2.263232692902394
telescope,11,11,1,3.6363636363636362,1.689540012709215
telethon,10,11,0.9090909090909091,4.1,2.5582111805799856
televise,10,10,1,3.3,2.0027758514399734
television,9,9,1,3.888888888888889,2.204792759220492
tell,9,9,1,2.6666666666666665,1.4142135623730951
tellable,10,10,1,3.3,1.888562063228706
teller,10,10,1,3.8,1.5491933384829668
telling,9,9,1,5.222222222222222,1.7159383568311668
temp,10,10,1,2.7,1.1595018087284057
temper,10,10,1,3.7,1.636391694484477
temperamental,10,10,1,3.2,2.0976176963403033
temperate,10,11,0.9090909090909091,3.7,1.70293863659264
temperature,9,9,1,3.3333333333333335,1.4142135623730951
tempered,10,10,1,4.2,2.2010098692292237
tempest,8,9,0.8888888888888888,3.5,1.8516401995451028
template,10,10,1,3.3,1.3374935098492586
temple,10,10,1,3.6,2.2211108331943574
tempo,10,10,1,4,1.5634719199411433
temporary,10,10,1,2.4,1.6465452046971292
tempt,9,9,1,3.3333333333333335,1.6583123951777
temptation,11,11,1,3.090909090909091,1.7580981459830651
tempting,10,10,1,3.5,2.3213980461973533
temptress,9,9,1,4,2.1213203435596424
ten,10,10,1,2.9,1.911950719959998
tenacious,11,11,1,4.090909090909091,2.4271195048676715
tenacity,10,10,1,3.9,2.1317702607092643
tenant,10,10,1,2.7,1.8287822299126937
tend,9,9,1,4,1.224744871391589
tendency,10,10,1,3.4,2.1705094128132942
tender,10,10,1,4.7,1.946506842754191
tenderloin,10,10,1,4,1.699673171197595
tennis,10,10,1,2.2,1.8737959096740262
tenor,8,9,0.8888888888888888,4,2.0701966780270626
tense,9,9,1,3.4444444444444446,1.740051084818425
tension,9,9,1,4.222222222222222,2.048034287907418
tent,9,9,1,3.2222222222222223,2.223610677354389
tentacle,10,10,1,4.2,1.8135294011647258
tentative,9,9,1,2.3333333333333335,1.4142135623730951
tenth,10,10,1,4.8,1.9321835661585918
tenure,11,13,0.8461538461538461,2.909090909090909,2.0714509627092528
tepee,10,10,1,4,2.309401076758503
tepid,11,13,0.8461538461538461,3.090909090909091,1.7580981459830651
tequila,10,10,1,4.2,2.043961295567452
teriyaki,10,10,1,3.7,1.946506842754191
term,10,10,1,2.1,1.286683937707919
terminal,10,10,1,3,1.9436506316151
terminate,10,10,1,3.5,1.90029237516523
termination,10,10,1,4.5,1.90029237516523
terminology,10,10,1,3.1,2.0248456731316584
termite,10,10,1,2.6,1.3498971154211057
terrace,9,9,1,2.4444444444444446,1.6666666666666667
terrain,10,10,1,2.9,1.66332999331662
terrible,10,10,1,4.3,1.5670212364724212
terribly,10,10,1,2.9,1.3703203194062976
terrier,9,9,1,2.888888888888889,1.964971020425266
terrific,10,10,1,3.1,1.1972189997378648
terrify,10,10,1,4.4,1.577621275493231
territorial,10,10,1,3.3,1.8287822299126937
territoriality,9,10,0.9,3.6666666666666665,2.3979157616563596
territory,10,10,1,2.8,1.9888578520235065
terror,10,10,1,4.4,2.0110804171997807
terrorism,9,9,1,4.111111111111111,2.571208103423585
terrorist,10,10,1,4.6,1.776388345929897
terrorize,10,10,1,4.9,1.9692073983655907
test,10,10,1,3.2,1.4757295747452437
testament,10,11,0.9090909090909091,3.8,2.3944379994757297
tester,9,9,1,4.111111111111111,2.088327347690278
testicle,10,10,1,3.1,1.66332999331662
testicular,10,10,1,4.2,2.250925735484551
testify,11,11,1,4.2727272727272725,1.9021518914592015
testimony,9,9,1,4.666666666666667,1.6583123951777
testy,10,10,1,4.2,1.8135294011647258
tetanus,9,10,0.9,3.5555555555555554,2.351122663277647
tether,10,10,1,2.8,1.2292725943057183
tetrahedral,10,10,1,3.9,1.5238839267549948
text,10,10,1,4.8,2.0976176963403033
textbook,9,9,1,3.7777777777777777,1.922093765778466
textile,8,8,1,3.375,1.9226098333849673
texture,9,9,1,4.222222222222222,1.6414763002993509
than,10,10,1,1.5,0.7071067811865476
thank,10,10,1,3.6,1.6465452046971292
thankful,10,10,1,3.5,1.5811388300841898
thankless,9,9,1,3.888888888888889,1.536590742882148
that,10,10,1,1.8,1.3165611772087666
thatch,8,8,1,3.25,2.2519832529192065
thaw,10,10,1,3.9,2.2335820757001272
the,10,10,1,2.4,2.270584848790187
theater,11,11,1,3.090909090909091,2.0225995873897262
theatre,9,9,1,2.7777777777777777,1.855921454276674
theatrical,10,10,1,4.2,1.6865480854231356
theft,10,10,1,4.2,1.4757295747452437
their,10,10,1,2.8,2.1499353995462798
them,10,10,1,1.9,2.0248456731316584
theme,10,10,1,4,1.3333333333333333
then,9,9,1,3.111111111111111,2.571208103423585
thence,9,11,0.8181818181818181,2.888888888888889,1.7638342073763937
theological,10,10,1,3.1,1.8529256146249728
theoretical,10,10,1,3.7,1.946506842754191
theorist,10,10,1,3.4,2.1705094128132942
theorize,10,10,1,3.6,2.3190036174568114
theory,10,10,1,2.8,1.3165611772087666
therapeutic,11,11,1,4,2.1447610589527217
therapist,9,9,1,2.111111111111111,0.7817359599705717
therapy,10,10,1,3.5,1.90029237516523
there,10,10,1,2.9,1.5951314818673865
therefore,11,11,1,3.909090909090909,2.256304299271065
thermal,11,11,1,3.5454545454545454,1.8090680674665818
thermometer,10,10,1,4.1,2.4244128727957577
thermos,9,10,0.9,4.333333333333333,1.6583123951777
thermostat,11,11,1,4,2.280350850198276
thesaurus,10,10,1,2.7,2.110818693198342
these,10,10,1,3.1,1.7919573407620817
thesis,10,10,1,3.4,1.2649110640673518
they,10,10,1,2.4,1.9550504398153574
thick,10,10,1,5.3,2.110818693198342
thicken,10,10,1,4.6,1.776388345929897
thicket,10,11,0.9090909090909091,5.4,1.1737877907772674
thickness,10,10,1,5.7,1.0593499054713802
thief,11,11,1,3.6363636363636362,1.9632996344280855
thieve,10,11,0.9090909090909091,4.4,1.8973665961010275
thigh,8,8,1,3.75,1.7525491637693282
thimble,10,11,0.9090909090909091,3.4,2.3190036174568114
thin,10,10,1,4.7,1.5670212364724212
thing,10,10,1,3,2.1081851067789197
think,11,11,1,3.3636363636363638,1.8586407545691703
thinker,8,8,1,3.625,2.1998376563477846
thinking,10,10,1,2.9,1.8529256146249728
thinner,10,10,1,4.5,1.5811388300841898
third,10,10,1,3.7,1.636391694484477
thirst,10,10,1,3.8,2.1499353995462798
thirsty,10,10,1,3.8,1.7511900715418263
thirteen,10,10,1,2.5,1.7795130420052185
thirty,9,9,1,3.2222222222222223,2.223610677354389
this,10,10,1,1.7,0.9486832980505138
thistle,10,11,0.9090909090909091,4.4,2.1186998109427604
thong,10,10,1,4.4,1.577621275493231
thorax,10,10,1,2.7,1.888562063228706
thorn,10,10,1,4.3,1.5670212364724212
thorny,12,12,1,5.083333333333333,1.729862492345632
thorough,10,10,1,3.2,2.0976176963403033
thoroughbred,9,9,1,4,2.29128784747792
thoroughly,9,9,1,2.6666666666666665,1.4142135623730951
those,10,10,1,2.4,1.6465452046971292
though,10,10,1,2.5,2.0138409955990952
thought,10,10,1,3.8,2.2010098692292237
thoughtful,10,10,1,2.8,1.4757295747452437
thoughtless,11,11,1,2.6363636363636362,2.013590190318143
thousand,10,10,1,3.5,2.273030282830976
thrash,9,9,1,5.666666666666667,2
thread,10,10,1,2,1.3333333333333333
threaded,10,10,1,3.1,1.66332999331662
threat,9,9,1,3.111111111111111,0.927960727138337
threaten,10,10,1,4.1,2.0789954839350235
three,10,10,1,4.1,2.0248456731316584
threesome,10,10,1,4.3,2.496664441476534
threshold,9,9,1,3.6666666666666665,2.1213203435596424
threw,10,10,1,4.5,1.509230856356236
thrift,10,10,1,4,1.4142135623730951
thriftless,9,9,1,2.6666666666666665,1.8708286933869707
thrifty,10,10,1,4.1,2.183269719175042
thrill,9,9,1,4.333333333333333,1.8708286933869707
thriller,10,10,1,5.3,1.4944341180973264
thrilling,10,10,1,4.5,2.068278940998476
thrive,10,10,1,4.4,1.8973665961010275
throat,10,10,1,3.7,2.0027758514399734
throb,11,11,1,6.090909090909091,0.8312094145936335
throne,10,10,1,3.8,2.0976176963403033
throng,10,10,1,4.4,1.7126976771553504
throttle,9,10,0.9,4.222222222222222,2.6352313834736494
through,10,10,1,3.2,2.1499353995462798
throw,10,10,1,4,1.4142135623730951
throwback,10,10,1,3.4,2.1186998109427604
thrower,10,10,1,3.4,1.7126976771553504
thrown,10,10,1,4,2.0548046676563256
thrum,9,10,0.9,5,2.23606797749979
thrust,10,10,1,5,2.211083193570267
thruster,8,8,1,5.25,1.2817398889233114
thud,10,10,1,6.3,1.0593499054713802
thug,10,10,1,4.7,1.636391694484477
thumb,10,10,1,4.8,1.8737959096740262
thumbnail,10,10,1,3.1,2.183269719175042
thump,10,10,1,4.8,2.3475755815545347
thumping,10,10,1,4.6,1.429840705968481
thunder,10,10,1,4.8,2.2997584414213788
thunderbolt,10,10,1,5.2,1.0327955589886444
thunderous,9,9,1,5.111111111111111,2.0275875100994063
thunderstorm,9,9,1,5.222222222222222,2.048034287907418
thunderstruck,10,10,1,4.5,1.7795130420052185
thunk,9,9,1,6.777777777777778,0.6666666666666666
Thursday,10,10,1,2.7,2.496664441476534
thus,10,10,1,2.3,1.3374935098492586
thwack,10,11,0.9090909090909091,5,2.309401076758503
thyme,10,10,1,2.6,1.2649110640673518
thyroid,10,11,0.9090909090909091,2.2,1.8737959096740262
tiara,9,9,1,3.888888888888889,2.5221243250702594
tibia,10,10,1,2,1.247219128924647
tic,9,11,0.8181818181818181,5.222222222222222,1.7873008824606014
tick,10,10,1,5.8,1.5491933384829668
tick-tack-toe,10,10,1,5.5,2.0138409955990952
ticked,10,10,1,5,1.699673171197595
ticket,9,9,1,2.5555555555555554,1.509230856356236
tickle,10,10,1,5.4,1.837873166945363
ticklish,10,10,1,4.7,1.3374935098492586
tidal,9,9,1,3.6666666666666665,1.4142135623730951
tide,10,10,1,3,1.9436506316151
tidings,9,10,0.9,3.5555555555555554,1.3333333333333333
tidy,9,9,1,3.5555555555555554,1.5898986690282426
tie,10,10,1,4,1.632993161855452
tier,10,10,1,2.2,1.8135294011647258
tiff,10,10,1,4.5,2.173067468400883
tiger,10,10,1,4,1.247219128924647
tight,10,10,1,5.4,1.2649110640673518
tighten,10,10,1,4.6,1.837873166945363
tightrope,9,11,0.8181818181818181,4.666666666666667,1.5
tights,10,10,1,4.4,2.1705094128132942
tile,10,10,1,3.2,1.9888578520235065
tiled,9,9,1,3.4444444444444446,1.0137937550497031
tilt,9,9,1,5.111111111111111,2.204792759220492
timber,10,10,1,4.7,2.2135943621178655
time,10,10,1,2.9,2.0789954839350235
timeless,10,10,1,4.8,2.2010098692292237
timely,10,10,1,4.3,1.5670212364724212
timepiece,10,10,1,4.6,1.7126976771553504
timer,10,10,1,4.6,1.837873166945363
times,9,9,1,1.4444444444444444,0.7264831572567789
timetable,10,10,1,4.2,2.250925735484551
timid,10,10,1,5.1,0.8755950357709131
timing,12,12,1,3.5,1.7837651700316894
timpani,9,10,0.9,3.6666666666666665,2.598076211353316
tin,10,10,1,4.6,1.9550504398153574
tingle,10,10,1,6,1.247219128924647
tingly,10,10,1,5.3,1.888562063228706
tink,10,10,1,4.7,2.2135943621178655
tinker,10,10,1,5.4,1.2649110640673518
tinkle,10,10,1,5.5,1.2692955176439846
tinsel,11,11,1,3.1818181818181817,2.3159525823376357
tint,10,10,1,3.1,1.7919573407620817
tiny,10,10,1,5.1,1.9692073983655907
tip,8,8,1,4.375,1.9955307206712847
tipster,10,10,1,4.9,1.7919573407620817
tipsy,10,10,1,4.7,2.4517567397911058
tiptoe,10,10,1,5.2,2.5298221281347035
tiramisu,10,10,1,2.6,1.7126976771553504
tire,9,9,1,2.7777777777777777,1.7159383568311668
tired,10,10,1,3.3,1.70293863659264
tireless,10,10,1,3.5,1.4337208778404378
tiresome,9,9,1,3.6666666666666665,1.8708286933869707
tissue,10,10,1,3.3,1.3374935098492586
tit,10,10,1,3.5,1.7795130420052185
Titan,10,11,0.9090909090909091,4.1,1.9692073983655907
titanium,10,10,1,4.1,2.282785822435191
title,9,9,1,3.3333333333333335,1.9364916731037085
titter,10,10,1,4.7,2.4517567397911058
to,10,10,1,1.5,0.5270462766947299
toad,10,10,1,4.9,1.911950719959998
toast,10,10,1,4.6,2.0110804171997807
toaster,10,10,1,3.8,1.9321835661585918
tobacco,10,10,1,3.5,2.173067468400883
today,10,10,1,4,1.8856180831641267
toddle,9,9,1,6,1.4142135623730951
toddler,10,10,1,4.4,2.270584848790187
toe,10,10,1,3.5,2.4608038433722332
toenail,10,10,1,3.5,2.3213980461973533
toffee,9,10,0.9,2.3333333333333335,0.8660254037844386
tofu,9,9,1,4.222222222222222,2.1081851067789197
toga,10,10,1,3.6,2.270584848790187
together,10,10,1,2.5,1.5811388300841898
togetherness,10,10,1,4.6,2.1186998109427604
toil,10,10,1,3.1,2.0789954839350235
toilet,10,10,1,3.1,1.286683937707919
token,8,8,1,4.5,1.1952286093343936
told,10,10,1,2.9,2.0789954839350235
tolerable,9,9,1,3.4444444444444446,1.9436506316151
tolerance,9,9,1,2,1.118033988749895
tolerant,9,9,1,3.5555555555555554,2.4037008503093262
tolerate,10,10,1,2.6,1.429840705968481
toll,10,10,1,4.3,1.4944341180973264
tomahawk,10,12,0.8333333333333334,3.3,2.496664441476534
tomato,10,10,1,2.9,1.911950719959998
tomb,10,10,1,4.1,2.4244128727957577
tomboy,10,10,1,4.3,2.263232692902394
tombstone,10,10,1,4.9,1.8529256146249728
tomorrow,10,10,1,2.4,1.505545305418162
ton,10,10,1,4.4,1.577621275493231
