!term,mean_cos,SemD,BNC_wordcount,BNC_contexts,BNC_freq,lg_BNC_freq,,,,,,,,,,,,,,,
wasp,0.04183707,1.38,257,144,3.0,0.60,,,,,,,,,,,,,,,
wasps,0.07898947,1.10,352,206,4.0,0.70,,,,,,,,,,,,,,,
wastage,0.016290134,1.79,189,161,2.2,0.50,,,,,,,,,,,,,,,
waste,0.024454085,1.61,6258,3494,71.9,1.86,,,,,,,,,,,,,,,
wasted,0.010138771,1.99,1225,1132,14.1,1.18,,,,,,,,,,,,,,,
wasteful,0.0139,1.86,271,255,3.1,0.61,,,,,,,,,,,,,,,
wasteland,0.02,1.64,153,123,1.8,0.44,,,,,,,,,,,,,,,
wastepaper,0.03,1.50,54,49,0.6,0.21,,,,,,,,,,,,,,,
wastes,0.04191043,1.38,609,398,7.0,0.90,,,,,,,,,,,,,,,
wasting,0.0134,1.87,651,611,7.5,0.93,,,,,,,,,,,,,,,
watch,0.01,1.89,7304,6059,84.0,1.93,,,,,,,,,,,,,,,
watchdog,0.024774673,1.61,270,235,3.1,0.61,,,,,,,,,,,,,,,
watchdogs,0.030341589,1.52,84,79,1.0,0.29,,,,,,,,,,,,,,,
watched,0.0215,1.67,5777,4820,66.4,1.83,,,,,,,,,,,,,,,
watcher,0.023997007,1.62,151,146,1.7,0.44,,,,,,,,,,,,,,,
watchers,0.0170,1.77,255,232,2.9,0.59,,,,,,,,,,,,,,,
watches,0.02,1.72,503,448,5.8,0.83,,,,,,,,,,,,,,,
watchful,0.01,1.84,275,270,3.2,0.62,,,,,,,,,,,,,,,
watching,0.017865984,1.75,5606,4771,64.4,1.82,,,,,,,,,,,,,,,
watchman,0.035910971,1.44,130,74,1.5,0.40,,,,,,,,,,,,,,,
watchword,0.012290707,1.91,60,58,0.7,0.23,,,,,,,,,,,,,,,
water,0.015293153,1.82,32682,13576,375.7,2.58,,,,,,,,,,,,,,,
watercolour,0.1647,0.78,430,231,4.9,0.77,,,,,,,,,,,,,,,
watercolours,0.163471572,0.79,314,225,3.6,0.66,,,,,,,,,,,,,,,
watercourses,0.121899147,0.91,54,45,0.6,0.21,,,,,,,,,,,,,,,
watercress,0.14,0.85,109,69,1.3,0.35,,,,,,,,,,,,,,,
watered,0.018314168,1.74,235,220,2.7,0.57,,,,,,,,,,,,,,,
waterfall,0.0705,1.15,372,257,4.3,0.72,,,,,,,,,,,,,,,
waterfalls,0.0862,1.06,204,169,2.3,0.52,,,,,,,,,,,,,,,
waterfowl,0.0924,1.03,62,46,0.7,0.23,,,,,,,,,,,,,,,
waterfront,0.035699904,1.45,216,172,2.5,0.54,,,,,,,,,,,,,,,
watering,0.03,1.53,371,325,4.3,0.72,,,,,,,,,,,,,,,
waterlogged,0.043967128,1.36,123,113,1.4,0.38,,,,,,,,,,,,,,,
waterloo,0.03,1.56,424,319,4.9,0.77,,,,,,,,,,,,,,,
waterman,0.0515,1.29,179,116,2.1,0.49,,,,,,,,,,,,,,,
waterproof,0.05774247,1.24,381,288,4.4,0.73,,,,,,,,,,,,,,,
waterproofs,0.13206174,0.88,52,41,0.6,0.20,,,,,,,,,,,,,,,
waters,0.026382876,1.58,2698,1961,31.0,1.51,,,,,,,,,,,,,,,
watershed,0.018945686,1.72,221,200,2.5,0.55,,,,,,,,,,,,,,,
waterside,0.0408,1.39,134,110,1.5,0.40,,,,,,,,,,,,,,,
watersports,0.255868297,0.59,144,95,1.7,0.42,,,,,,,,,,,,,,,
watertight,0.02,1.73,131,121,1.5,0.40,,,,,,,,,,,,,,,
waterway,0.07,1.14,130,97,1.5,0.40,,,,,,,,,,,,,,,
waterways,0.0611,1.21,275,199,3.2,0.62,,,,,,,,,,,,,,,
watery,0.026875776,1.57,281,253,3.2,0.63,,,,,,,,,,,,,,,
watt,0.031730707,1.50,705,394,8.1,0.96,,,,,,,,,,,,,,,
watts,0.023721547,1.62,474,302,5.4,0.81,,,,,,,,,,,,,,,
wave,0.02,1.82,3640,2493,41.8,1.63,,,,,,,,,,,,,,,
waved,0.033088187,1.48,1297,1170,14.9,1.20,,,,,,,,,,,,,,,
waveform,0.2402,0.62,116,62,1.3,0.37,,,,,,,,,,,,,,,
wavelength,0.0699,1.16,354,209,4.1,0.70,,,,,,,,,,,,,,,
wavelengths,0.15,0.83,225,125,2.6,0.55,,,,,,,,,,,,,,,
waver,0.015122002,1.82,68,68,0.8,0.25,,,,,,,,,,,,,,,
wavered,0.031198504,1.51,140,140,1.6,0.42,,,,,,,,,,,,,,,
wavering,0.021217064,1.67,127,123,1.5,0.39,,,,,,,,,,,,,,,
waves,0.031871177,1.50,2713,1648,31.2,1.51,,,,,,,,,,,,,,,
waving,0.02,1.66,875,816,10.1,1.04,,,,,,,,,,,,,,,
wavy,0.045005925,1.35,140,122,1.6,0.42,,,,,,,,,,,,,,,
wax,0.023337937,1.63,624,451,7.2,0.91,,,,,,,,,,,,,,,
waxed,0.020161082,1.70,159,140,1.8,0.45,,,,,,,,,,,,,,,
waxes,0.037190299,1.43,50,40,0.6,0.20,,,,,,,,,,,,,,,
waxing,0.02830176,1.55,59,54,0.7,0.22,,,,,,,,,,,,,,,
waxy,0.036563095,1.44,64,57,0.7,0.24,,,,,,,,,,,,,,,
way,0.01,2.25,83479,47496,959.5,2.98,,,,,,,,,,,,,,,
waymarked,0.289407782,0.54,70,46,0.8,0.26,,,,,,,,,,,,,,,
ways,0.01,2.13,13529,11023,155.5,2.19,,,,,,,,,,,,,,,
wayside,0.014118232,1.85,110,106,1.3,0.35,,,,,,,,,,,,,,,
wayward,0.0175,1.76,229,212,2.6,0.56,,,,,,,,,,,,,,,
wc,0.068202516,1.17,397,213,4.6,0.75,,,,,,,,,,,,,,,
we,0.006236339,2.21,219738,51774,2525.7,3.40,,,,,,,,,,,,,,,
weak,0.01,2.04,3380,2750,38.9,1.60,,,,,,,,,,,,,,,
weaken,0.009819118,2.01,378,359,4.3,0.73,,,,,,,,,,,,,,,
weakened,0.0110,1.96,734,694,8.4,0.97,,,,,,,,,,,,,,,
weakening,0.0117,1.93,398,374,4.6,0.75,,,,,,,,,,,,,,,
weakens,0.008128756,2.09,72,72,0.8,0.26,,,,,,,,,,,,,,,
weaker,0.011146236,1.95,713,639,8.2,0.96,,,,,,,,,,,,,,,
weakest,0.01,2.11,199,193,2.3,0.52,,,,,,,,,,,,,,,
weakly,0.024648903,1.61,401,371,4.6,0.75,,,,,,,,,,,,,,,
weakness,0.011496785,1.94,1631,1449,18.7,1.30,,,,,,,,,,,,,,,
weaknesses,0.0147,1.83,918,810,10.6,1.06,,,,,,,,,,,,,,,
weald,0.13,0.90,138,89,1.6,0.41,,,,,,,,,,,,,,,
wealth,0.02,1.74,3753,2564,43.1,1.64,,,,,,,,,,,,,,,
wealthier,0.029576005,1.53,114,111,1.3,0.36,,,,,,,,,,,,,,,
wealthiest,0.0176,1.75,83,79,1.0,0.29,,,,,,,,,,,,,,,
wealthy,0.015919009,1.80,1265,1130,14.5,1.19,,,,,,,,,,,,,,,
wean,0.0211,1.68,60,53,0.7,0.23,,,,,,,,,,,,,,,
weaned,0.047865724,1.32,78,75,0.9,0.28,,,,,,,,,,,,,,,
weaning,0.066546788,1.18,111,72,1.3,0.36,,,,,,,,,,,,,,,
weapon,0.024533055,1.61,1837,1408,21.1,1.34,,,,,,,,,,,,,,,
weaponry,0.0438,1.36,177,152,2.0,0.48,,,,,,,,,,,,,,,
weapons,0.038991909,1.41,3879,2135,44.6,1.66,,,,,,,,,,,,,,,
wear,0.023127609,1.64,4202,3205,48.3,1.69,,,,,,,,,,,,,,,
wearer,0.036772145,1.43,96,91,1.1,0.32,,,,,,,,,,,,,,,
wearers,0.021564263,1.67,50,49,0.6,0.20,,,,,,,,,,,,,,,
wearily,0.04,1.38,462,445,5.3,0.80,,,,,,,,,,,,,,,
weariness,0.0319,1.50,169,163,1.9,0.47,,,,,,,,,,,,,,,
wearing,0.023656688,1.63,4483,3800,51.5,1.72,,,,,,,,,,,,,,,
wears,0.03288744,1.48,612,516,7.0,0.90,,,,,,,,,,,,,,,
weary,0.016022791,1.80,706,673,8.1,0.96,,,,,,,,,,,,,,,
weasel,0.03,1.49,136,64,1.6,0.41,,,,,,,,,,,,,,,
weather,0.018168336,1.74,5246,3932,60.3,1.79,,,,,,,,,,,,,,,
weathered,0.0221,1.66,241,211,2.8,0.58,,,,,,,,,,,,,,,
weathering,0.099998799,1.00,357,121,4.1,0.71,,,,,,,,,,,,,,,
weathers,0.022544664,1.65,124,122,1.4,0.38,,,,,,,,,,,,,,,
weave,0.028949226,1.54,327,272,3.8,0.68,,,,,,,,,,,,,,,
weaver,0.03,1.49,367,251,4.2,0.72,,,,,,,,,,,,,,,
weavers,0.09257786,1.03,352,203,4.0,0.70,,,,,,,,,,,,,,,
weaves,0.0224,1.65,81,79,0.9,0.29,,,,,,,,,,,,,,,
weaving,0.04377224,1.36,795,453,9.1,1.01,,,,,,,,,,,,,,,
web,0.0134,1.87,595,482,6.8,0.89,,,,,,,,,,,,,,,
webbing,0.092462656,1.03,69,56,0.8,0.25,,,,,,,,,,,,,,,
weberian,0.20319187,0.69,78,53,0.9,0.28,,,,,,,,,,,,,,,
webs,0.0275,1.56,131,104,1.5,0.40,,,,,,,,,,,,,,,
wed,0.0278,1.56,3156,2321,36.3,1.57,,,,,,,,,,,,,,,
wedded,0.014216564,1.85,105,103,1.2,0.34,,,,,,,,,,,,,,,
wedding,0.037530564,1.43,2910,1767,33.4,1.54,,,,,,,,,,,,,,,
weddings,0.036910068,1.43,251,217,2.9,0.59,,,,,,,,,,,,,,,
wedge,0.0178,1.75,438,370,5.0,0.78,,,,,,,,,,,,,,,
wedged,0.029571867,1.53,199,194,2.3,0.52,,,,,,,,,,,,,,,
wedges,0.058376725,1.23,146,97,1.7,0.43,,,,,,,,,,,,,,,
wedgwood,0.055118105,1.26,368,123,4.2,0.72,,,,,,,,,,,,,,,
wednesday,0.024683784,1.61,3126,2349,35.9,1.57,,,,,,,,,,,,,,,
wednesdays,0.0458,1.34,368,329,4.2,0.72,,,,,,,,,,,,,,,
weds,0.0411,1.39,51,48,0.6,0.20,,,,,,,,,,,,,,,
wee,0.037850854,1.42,743,529,8.5,0.98,,,,,,,,,,,,,,,
weed,0.0371,1.43,490,374,5.6,0.82,,,,,,,,,,,,,,,
weeded,0.019649213,1.71,51,49,0.6,0.20,,,,,,,,,,,,,,,
weeding,0.0389,1.41,174,123,2.0,0.48,,,,,,,,,,,,,,,
weeds,0.056590436,1.25,506,381,5.8,0.83,,,,,,,,,,,,,,,
weedy,0.035881918,1.45,98,88,1.1,0.33,,,,,,,,,,,,,,,
week,0.009351371,2.03,24812,15779,285.2,2.46,,,,,,,,,,,,,,,
weekday,0.024542045,1.61,173,158,2.0,0.48,,,,,,,,,,,,,,,
weekdays,0.022350858,1.65,125,109,1.4,0.39,,,,,,,,,,,,,,,
weekend,0.0162,1.79,5044,3775,58.0,1.77,,,,,,,,,,,,,,,
weekends,0.015379132,1.81,1056,957,12.1,1.12,,,,,,,,,,,,,,,
weekly,0.012922992,1.89,2441,1964,28.1,1.46,,,,,,,,,,,,,,,
weeks,0.0086,2.06,14450,10980,166.1,2.22,,,,,,,,,,,,,,,
weep,0.034983242,1.46,341,302,3.9,0.69,,,,,,,,,,,,,,,
weeping,0.04,1.45,570,475,6.6,0.88,,,,,,,,,,,,,,,
weigh,0.0133,1.88,585,509,6.7,0.89,,,,,,,,,,,,,,,
weighed,0.01,1.95,732,676,8.4,0.97,,,,,,,,,,,,,,,
weighing,0.013330776,1.88,737,661,8.5,0.98,,,,,,,,,,,,,,,
weighs,0.019124926,1.72,284,266,3.3,0.63,,,,,,,,,,,,,,,
weight,0.0144,1.84,7993,5124,91.9,1.97,,,,,,,,,,,,,,,
weighted,0.015722345,1.80,473,394,5.4,0.81,,,,,,,,,,,,,,,
weighting,0.0255,1.59,242,174,2.8,0.58,,,,,,,,,,,,,,,
weightless,0.043432095,1.36,59,57,0.7,0.22,,,,,,,,,,,,,,,
weights,0.02265676,1.64,835,533,9.6,1.03,,,,,,,,,,,,,,,
weighty,0.012080301,1.92,175,170,2.0,0.48,,,,,,,,,,,,,,,
weir,0.026502382,1.58,366,228,4.2,0.72,,,,,,,,,,,,,,,
weird,0.033894887,1.47,784,719,9.0,1.00,,,,,,,,,,,,,,,
weirs,0.0498,1.30,66,49,0.8,0.25,,,,,,,,,,,,,,,
welcome,0.010511766,1.98,5760,4900,66.2,1.83,,,,,,,,,,,,,,,
welcomed,0.0090,2.05,2204,2026,25.3,1.42,,,,,,,,,,,,,,,
welcomes,0.01320628,1.88,330,314,3.8,0.68,,,,,,,,,,,,,,,
welcoming,0.014983002,1.82,743,704,8.5,0.98,,,,,,,,,,,,,,,
weld,0.0249,1.60,144,104,1.7,0.42,,,,,,,,,,,,,,,
welded,0.022414184,1.65,187,169,2.1,0.50,,,,,,,,,,,,,,,
welding,0.033313571,1.48,185,130,2.1,0.50,,,,,,,,,,,,,,,
welfare,0.0255,1.59,4710,2697,54.1,1.74,,,,,,,,,,,,,,,
well,0.00552323,2.26,93943,50350,1079.8,3.03,,,,,,,,,,,,,,,
wellbeing,0.015173795,1.82,135,120,1.6,0.41,,,,,,,,,,,,,,,
welled,0.057867544,1.24,102,102,1.2,0.34,,,,,,,,,,,,,,,
wellies,0.019501895,1.71,79,72,0.9,0.28,,,,,,,,,,,,,,,
welling,0.029711609,1.53,99,85,1.1,0.33,,,,,,,,,,,,,,,
wellington,0.0195,1.71,516,398,5.9,0.84,,,,,,,,,,,,,,,
wellingtons,0.035595324,1.45,140,114,1.6,0.42,,,,,,,,,,,,,,,
wells,0.015334232,1.81,1470,970,16.9,1.25,,,,,,,,,,,,,,,
welsh,0.044762814,1.35,3850,2065,44.3,1.66,,,,,,,,,,,,,,,
welshman,0.051072736,1.29,172,161,2.0,0.47,,,,,,,,,,,,,,,
welt,0.114006841,0.94,99,57,1.1,0.33,,,,,,,,,,,,,,,
welter,0.014480841,1.84,131,120,1.5,0.40,,,,,,,,,,,,,,,
welterweight,0.170191589,0.77,64,51,0.7,0.24,,,,,,,,,,,,,,,
wen,0.060064091,1.22,62,45,0.7,0.23,,,,,,,,,,,,,,,
wench,0.094202019,1.03,79,62,0.9,0.28,,,,,,,,,,,,,,,
wensleydale,0.069588942,1.16,123,82,1.4,0.38,,,,,,,,,,,,,,,
went,0.011231395,1.95,35972,22474,413.5,2.62,,,,,,,,,,,,,,,
wept,0.03242146,1.49,480,442,5.5,0.81,,,,,,,,,,,,,,,
were,0.005024235,2.30,288033,68305,3310.7,3.52,,,,,,,,,,,,,,,
wesley,0.1403,0.85,648,525,7.4,0.93,,,,,,,,,,,,,,,
wesleyan,0.128502215,0.89,98,75,1.1,0.33,,,,,,,,,,,,,,,
west,0.010290824,1.99,22329,12903,256.7,2.41,,,,,,,,,,,,,,,
westerly,0.062261478,1.21,159,141,1.8,0.45,,,,,,,,,,,,,,,
western,0.011983062,1.92,9955,6585,114.4,2.06,,,,,,,,,,,,,,,
westerners,0.0311,1.51,154,123,1.8,0.44,,,,,,,,,,,,,,,
westerns,0.064267393,1.19,76,61,0.9,0.27,,,,,,,,,,,,,,,
westward,0.0321,1.49,193,161,2.2,0.51,,,,,,,,,,,,,,,
westwards,0.037387401,1.43,196,180,2.3,0.51,,,,,,,,,,,,,,,
wet,0.021400964,1.67,3554,2770,40.9,1.62,,,,,,,,,,,,,,,
wetland,0.16,0.80,132,88,1.5,0.40,,,,,,,,,,,,,,,
wetlands,0.139126394,0.86,239,142,2.7,0.57,,,,,,,,,,,,,,,
wetness,0.052974992,1.28,71,67,0.8,0.26,,,,,,,,,,,,,,,
wets,0.042840901,1.37,51,47,0.6,0.20,,,,,,,,,,,,,,,
wetter,0.06015764,1.22,95,80,1.1,0.32,,,,,,,,,,,,,,,
wetting,0.03609196,1.44,133,105,1.5,0.40,,,,,,,,,,,,,,,
whack,0.02,1.67,82,75,0.9,0.29,,,,,,,,,,,,,,,
whacked,0.024228148,1.62,57,52,0.7,0.22,,,,,,,,,,,,,,,
whale,0.07,1.15,543,291,6.2,0.86,,,,,,,,,,,,,,,
whales,0.141163525,0.85,755,286,8.7,0.99,,,,,,,,,,,,,,,
whaling,0.164037807,0.79,356,110,4.1,0.71,,,,,,,,,,,,,,,
wham,0.051249128,1.29,61,53,0.7,0.23,,,,,,,,,,,,,,,
wharf,0.035679571,1.45,319,234,3.7,0.67,,,,,,,,,,,,,,,
what,0.0064,2.19,156565,56569,1799.6,3.26,,,,,,,,,,,,,,,
whatever,0.007999878,2.10,9706,8564,111.6,2.05,,,,,,,,,,,,,,,
whatsoever,0.010015465,2.00,765,723,8.8,0.99,,,,,,,,,,,,,,,
wheat,0.038038782,1.42,938,572,10.8,1.07,,,,,,,,,,,,,,,
wheel,0.032135675,1.49,2679,1840,30.8,1.50,,,,,,,,,,,,,,,
wheelbarrow,0.10,1.00,187,97,2.1,0.50,,,,,,,,,,,,,,,
wheelchair,0.017054546,1.77,593,403,6.8,0.89,,,,,,,,,,,,,,,
wheelchairs,0.0499,1.30,163,125,1.9,0.46,,,,,,,,,,,,,,,
wheeled,0.0219,1.66,494,453,5.7,0.82,,,,,,,,,,,,,,,
wheeling,0.017855535,1.75,202,194,2.3,0.52,,,,,,,,,,,,,,,
wheels,0.026673491,1.57,1569,1203,18.0,1.28,,,,,,,,,,,,,,,
wheeze,0.0178,1.75,67,56,0.8,0.25,,,,,,,,,,,,,,,
wheezing,0.03,1.46,101,94,1.2,0.33,,,,,,,,,,,,,,,
when,0.004827323,2.32,179373,67565,2061.8,3.31,,,,,,,,,,,,,,,
whence,0.018944944,1.72,226,221,2.6,0.56,,,,,,,,,,,,,,,
whenever,0.0087,2.06,2740,2543,31.5,1.51,,,,,,,,,,,,,,,
where,0.00,2.32,88114,47553,1012.8,3.01,,,,,,,,,,,,,,,
whereabouts,0.017481125,1.76,423,406,4.9,0.77,,,,,,,,,,,,,,,
whereas,0.007063443,2.15,5483,4753,63.0,1.81,,,,,,,,,,,,,,,
whereby,0.008521801,2.07,1773,1630,20.4,1.33,,,,,,,,,,,,,,,
wherein,0.02,1.80,156,148,1.8,0.45,,,,,,,,,,,,,,,
whereupon,0.013259628,1.88,272,258,3.1,0.62,,,,,,,,,,,,,,,
wherever,0.007187393,2.14,1866,1789,21.4,1.35,,,,,,,,,,,,,,,
wherewithal,0.016848985,1.77,61,61,0.7,0.23,,,,,,,,,,,,,,,
whet,0.019318202,1.71,52,,0.6,0.20,,,,,,,,,,,,,,,
whether,0.005766527,2.24,30802,20991,354.0,2.55,,,,,,,,,,,,,,,
whey,0.074816306,1.13,81,57,0.9,0.29,,,,,,,,,,,,,,,
which,0.0041,2.39,341251,77708,3922.4,3.59,,,,,,,,,,,,,,,
whichever,0.0088,2.06,709,668,8.1,0.96,,,,,,,,,,,,,,,
whiff,0.02,1.74,200,199,2.3,0.52,,,,,,,,,,,,,,,
whig,0.17,0.77,277,133,3.2,0.62,,,,,,,,,,,,,,,
whigs,0.257786903,0.59,284,91,3.3,0.63,,,,,,,,,,,,,,,
while,0.00,2.32,51991,34951,597.6,2.78,,,,,,,,,,,,,,,
whilst,0.009338132,2.03,5400,4193,62.1,1.80,,,,,,,,,,,,,,,
whim,0.011325275,1.95,237,227,2.7,0.57,,,,,,,,,,,,,,,
whimper,0.05,1.34,82,80,0.9,0.29,,,,,,,,,,,,,,,
whimpered,0.055162803,1.26,73,73,0.8,0.26,,,,,,,,,,,,,,,
whimpering,0.05,1.30,100,96,1.1,0.33,,,,,,,,,,,,,,,
whims,0.010512528,1.98,98,96,1.1,0.33,,,,,,,,,,,,,,,
whimsical,0.023266073,1.63,85,84,1.0,0.30,,,,,,,,,,,,,,,
whine,0.0360,1.44,151,144,1.7,0.44,,,,,,,,,,,,,,,
whined,0.04,1.37,84,84,1.0,0.29,,,,,,,,,,,,,,,
whingeing,0.023532252,1.63,60,58,0.7,0.23,,,,,,,,,,,,,,,
whining,0.030851577,1.51,163,156,1.9,0.46,,,,,,,,,,,,,,,
whip,0.021121901,1.68,803,636,9.2,1.01,,,,,,,,,,,,,,,
whiplash,0.025675401,1.59,107,96,1.2,0.35,,,,,,,,,,,,,,,
whipped,0.025250141,1.60,444,405,5.1,0.79,,,,,,,,,,,,,,,
whipping,0.0172,1.76,208,201,2.4,0.53,,,,,,,,,,,,,,,
whips,0.053348259,1.27,258,195,3.0,0.60,,,,,,,,,,,,,,,
whirl,0.02,1.68,131,123,1.5,0.40,,,,,,,,,,,,,,,
whirled,0.051815262,1.29,191,188,2.2,0.50,,,,,,,,,,,,,,,
whirling,0.039468005,1.40,197,183,2.3,0.51,,,,,,,,,,,,,,,
whirlpool,0.049306867,1.31,115,103,1.3,0.37,,,,,,,,,,,,,,,
whirlwind,0.014013047,1.85,144,135,1.7,0.42,,,,,,,,,,,,,,,
whirring,0.034678239,1.46,88,84,1.0,0.30,,,,,,,,,,,,,,,
whisk,0.16958558,0.77,224,145,2.6,0.55,,,,,,,,,,,,,,,
whisked,0.019201467,1.72,172,168,2.0,0.47,,,,,,,,,,,,,,,
whisker,0.02,1.66,92,87,1.1,0.31,,,,,,,,,,,,,,,
whiskers,0.027496803,1.56,152,117,1.7,0.44,,,,,,,,,,,,,,,
whiskey,0.050378088,1.30,135,94,1.6,0.41,,,,,,,,,,,,,,,
whiskies,0.121192143,0.92,199,67,2.3,0.52,,,,,,,,,,,,,,,
whisky,0.0436283,1.36,1484,860,17.1,1.26,,,,,,,,,,,,,,,
whisper,0.033153404,1.48,758,706,8.7,0.99,,,,,,,,,,,,,,,
whispered,0.0511,1.29,2331,1826,26.8,1.44,,,,,,,,,,,,,,,
whispering,0.029660568,1.53,394,368,4.5,0.74,,,,,,,,,,,,,,,
whispers,0.030289914,1.52,252,232,2.9,0.59,,,,,,,,,,,,,,,
whistle,0.022397655,1.65,717,585,8.2,0.97,,,,,,,,,,,,,,,
whistled,0.0340,1.47,219,211,2.5,0.55,,,,,,,,,,,,,,,
whistles,0.02,1.71,167,153,1.9,0.47,,,,,,,,,,,,,,,
whistling,0.026281859,1.58,342,313,3.9,0.69,,,,,,,,,,,,,,,
whit,0.02282626,1.64,112,89,1.3,0.36,,,,,,,,,,,,,,,
white,0.012527366,1.90,23486,13936,270.0,2.43,,,,,,,,,,,,,,,
whitehall,0.04281012,1.37,838,629,9.6,1.03,,,,,,,,,,,,,,,
whiteness,0.036276886,1.44,155,135,1.8,0.44,,,,,,,,,,,,,,,
whiter,0.04,1.43,85,71,1.0,0.30,,,,,,,,,,,,,,,
whites,0.040519967,1.39,1071,708,12.3,1.12,,,,,,,,,,,,,,,
whitewash,0.0241,1.62,108,91,1.2,0.35,,,,,,,,,,,,,,,
whitewashed,0.037695418,1.42,122,119,1.4,0.38,,,,,,,,,,,,,,,
whiting,0.048866993,1.31,105,58,1.2,0.34,,,,,,,,,,,,,,,
whitish,0.076252064,1.12,69,59,0.8,0.25,,,,,,,,,,,,,,,
whitsun,0.042870193,1.37,56,49,0.6,0.22,,,,,,,,,,,,,,,
whittle,0.0200,1.70,60,55,0.7,0.23,,,,,,,,,,,,,,,
whittled,0.007885527,2.10,69,68,0.8,0.25,,,,,,,,,,,,,,,
whizz,0.02,1.81,113,104,1.3,0.36,,,,,,,,,,,,,,,
who,0.005178485,2.29,177073,63066,2035.3,3.31,,,,,,,,,,,,,,,
whoever,0.0153,1.81,1068,1012,12.3,1.12,,,,,,,,,,,,,,,
whole,0.005853417,2.23,26648,20437,306.3,2.49,,,,,,,,,,,,,,,
wholehearted,0.013057052,1.88,83,81,1.0,0.29,,,,,,,,,,,,,,,
wholeheartedly,0.0113,1.95,166,163,1.9,0.46,,,,,,,,,,,,,,,
wholemeal,0.133965976,0.87,248,163,2.9,0.59,,,,,,,,,,,,,,,
wholeness,0.074811549,1.13,124,107,1.4,0.38,,,,,,,,,,,,,,,
wholes,0.096549034,1.02,62,45,0.7,0.23,,,,,,,,,,,,,,,
wholesale,0.011093005,1.95,694,608,8.0,0.95,,,,,,,,,,,,,,,
wholesaler,0.061984144,1.21,103,75,1.2,0.34,,,,,,,,,,,,,,,
wholesalers,0.0678547,1.17,152,104,1.7,0.44,,,,,,,,,,,,,,,
wholesome,0.021672413,1.66,195,184,2.2,0.51,,,,,,,,,,,,,,,
wholly,0.008766898,2.06,2234,2024,25.7,1.43,,,,,,,,,,,,,,,
whom,0.0078,2.11,12231,10114,140.6,2.15,,,,,,,,,,,,,,,
whoop,0.04,1.43,54,49,0.6,0.21,,,,,,,,,,,,,,,
whooping,0.03,1.56,116,99,1.3,0.37,,,,,,,,,,,,,,,
whoops,0.03,1.54,59,57,0.7,0.22,,,,,,,,,,,,,,,
whore,0.0354,1.45,309,267,3.6,0.66,,,,,,,,,,,,,,,
whores,0.04725079,1.33,121,101,1.4,0.38,,,,,,,,,,,,,,,
whorls,0.071708223,1.14,71,49,0.8,0.26,,,,,,,,,,,,,,,
whose,0.005614348,2.25,18818,15126,216.3,2.34,,,,,,,,,,,,,,,
why,0.009669183,2.01,36739,22973,422.3,2.63,,,,,,,,,,,,,,,
whys,0.023947854,1.62,86,85,1.0,0.30,,,,,,,,,,,,,,,
wick,0.019530811,1.71,172,128,2.0,0.47,,,,,,,,,,,,,,,
wicked,0.021405966,1.67,842,726,9.7,1.03,,,,,,,,,,,,,,,
wickedly,0.040465309,1.39,109,106,1.3,0.35,,,,,,,,,,,,,,,
wickedness,0.0319,1.50,150,137,1.7,0.44,,,,,,,,,,,,,,,
wicker,0.04,1.44,200,165,2.3,0.52,,,,,,,,,,,,,,,
wicket,0.09,1.03,720,399,8.3,0.97,,,,,,,,,,,,,,,
wicketkeeper,0.377469957,0.42,93,76,1.1,0.32,,,,,,,,,,,,,,,
wickets,0.352628335,0.45,771,351,8.9,0.99,,,,,,,,,,,,,,,
wide,0.01,2.20,13385,10903,153.9,2.19,,,,,,,,,,,,,,,
widely,0.006499207,2.19,5582,5029,64.2,1.81,,,,,,,,,,,,,,,
widen,0.007011069,2.15,371,361,4.3,0.72,,,,,,,,,,,,,,,
widened,0.018429518,1.73,690,651,7.9,0.95,,,,,,,,,,,,,,,
widening,0.009397738,2.03,644,600,7.4,0.92,,,,,,,,,,,,,,,
widens,0.01,1.83,69,68,0.8,0.25,,,,,,,,,,,,,,,
wider,0.008612477,2.06,4627,3990,53.2,1.73,,,,,,,,,,,,,,,
widespread,0.009467651,2.02,3143,2844,36.1,1.57,,,,,,,,,,,,,,,
widest,0.007753443,2.11,301,295,3.5,0.65,,,,,,,,,,,,,,,
widow,0.02646869,1.58,1340,1075,15.4,1.21,,,,,,,,,,,,,,,
widowed,0.051366316,1.29,329,282,3.8,0.68,,,,,,,,,,,,,,,
widower,0.036569053,1.44,144,126,1.7,0.42,,,,,,,,,,,,,,,
widowhood,0.081166157,1.09,60,52,0.7,0.23,,,,,,,,,,,,,,,
widows,0.045030803,1.35,554,372,6.4,0.87,,,,,,,,,,,,,,,
width,0.029902231,1.52,1126,800,12.9,1.14,,,,,,,,,,,,,,,
widths,0.08,1.07,152,113,1.7,0.44,,,,,,,,,,,,,,,
wield,0.02,1.78,146,139,1.7,0.43,,,,,,,,,,,,,,,
wielded,0.0173,1.76,130,130,1.5,0.40,,,,,,,,,,,,,,,
wielding,0.014163607,1.85,209,203,2.4,0.53,,,,,,,,,,,,,,,
wife,0.018953406,1.72,14548,9210,167.2,2.23,,,,,,,,,,,,,,,
wig,0.0305,1.52,294,232,3.4,0.64,,,,,,,,,,,,,,,
wight,0.0216,1.67,366,273,4.2,0.72,,,,,,,,,,,,,,,
wigs,0.04,1.41,114,101,1.3,0.36,,,,,,,,,,,,,,,
